raph,0.6784027154168565
miguel,0.8709646544778697
jacob,0.23280660609774986
macricht,0.2096664327756
clahey,0.23748169121036253
rconover,0.1096952107223741
federico,0.49356684012085894
stric,0.179814830497493
timg,0.14868657356782428
notzed,0.20796381053663876
tigert,0.42907017045874957
lewing,0.30606252469564266
pat,0.13193269937843485
munizao,0.04598952341702298
joedecker,0.02637211176962542
shawn,0.17825300883652523
hp,0.38982823900168145
timj,0.2956287510095703
andersca,0.28062267003845626
nether,0.09695456002618211
jrb,0.27233461757796285
vicious,0.352057649588172
kenelson,0.12261455471736012
cipher,0.02840803595906269
rhult,0.06281165442309027
yosh,0.4345352471776499
DV,0.39164845276939064
jmacd,0.08608098992121088
Centove,0.09201468615250169
xach,0.24209562761603173
sjburges,0.12783226817665527
Slow,0.08056575047183143
shaver,0.3161274698887964
goran,0.0527361549537357
ole,0.19964162502954094
isenguard,0.030933737220102474
kmaraas,0.1223815981793961
kroah,0.1303076749354515
mwimer,0.07682220676453311
jamesh,0.30727871063148054
ramiro,0.14188854155241745
Aiken,0.04766994928905626
terral,0.14217837507959086
bernhard,0.0669428868145244
daw,0.03861037430395531
louie,0.06448635770102722
Qbert,0.0390331177561575
cannam,0.03142315165827514
rbrady,0.08127204888789294
cullenfluffyjennings,0.021970056665546106
patrick,0.029388866570495963
scandal,0.1534496768005871
ben,0.20100871079507754
chexum,0.041333320727026265
iang,0.023423379231634164
jfoster,0.027393955711596127
Damian,0.02063937887731866
andrei,0.13731847135229822
idcmp,0.055068427385508927
shew,0.02990480295656462
kmself,0.05007925808582278
steintr,0.027774808302921193
rakholh,0.15144241650013154
bombadil,0.0783934274920874
strick,0.024556250391641773
dsb3,0.021451060989515065
sterwill,0.04099873836025495
dcm,0.16860248963061178
mishan,0.09138285772505086
chip,0.15929252038433375
barryp,0.042519673458332616
duncan,0.033472043743264235
sopwith,0.36752201398271855
bratsche,0.14603572012001137
jch,0.03760928228659663
wmf,0.048484128976246404
katim,0.030385186534227872
davewiner,0.04789550162949655
tansaku,0.025034993171636946
GrahamAsher,0.03879967072009635
tttt,0.029756190895853664
glyph,0.06181894235741755
aaronsw,0.09525146125799464
itp,0.07706147318712603
Adrian,0.22148773508396088
bit,0.06849304052294475
jlbec,0.0921685865638102
advogato,0.16793046072789614
campd,0.1437129926327057
martin,0.16051669663843812
LotR,0.1753955827573572
alan,1.0
bertrand,0.07366755963761867
Radagast,0.11187242572878962
mathieu,0.2809070783576886
julian,0.1878633676566001
rodo,0.014003951611388033
kettenis,0.017063592877962216
listen,0.056923122278599594
jpr,0.047695694437680625
chema,0.07086318770748481
rms,0.2655906539013466
mslicker,0.027142238865307724
CEmery,0.011331227558842336
gustavog,0.004316208881244013
arvind,0.03321322677019468
gman,0.23549824330457603
toshok,0.03643911972364708
Jimbob,0.044714078083166645
rmt,0.039990072161847905
jdube,0.0659430681839499
harold,0.11483096318348154
msw,0.11546728725369435
pavlov,0.18618903934152806
phil,0.1707568807927189
Jody,0.1690014365843935
mjs,0.39963603338061937
ettore,0.19465040824789323
cameron,0.12269939728679095
Telsa,0.5176583870689806
highgeek,0.06450017744324013
rth,0.23968534800856123
davem,0.34794191553987047
kwayne,0.016940912304613538
flaggz,0.07136556799953905
four,0.025058599638885147
Sorcerer13,0.005012992873753748
chromatic,0.09438058434055717
Raphael,0.10854919396932441
cactus,0.10096781031029546
lmb,0.15152128486129146
jimmac,0.05430265942752792
Netdancer,0.018668881449565175
adraken,0.03278419793186674
deusx,0.023602904677395713
odaf,0.011552919140468645
benadida,0.012795250307861812
qmacro,0.00884303971487857
pehranderson,0.00609133849892447
gallen,0.02160681268572316
jdub,0.21869939478234895
mark,0.03591192119956761
nwv,0.11874336882912236
uzi,0.2725338033955226
gbritton,0.12201506082983256
mbit,0.029231774611767302
dria,0.28222633263363445
ajh,0.11243967617392456
phk,0.1628479570432926
jwalther,0.07610335704074378
jes,0.2224693917805499
ajkroll,0.09554735952858903
mkc,0.011350731908957993
dick,0.14322838775217325
fork,0.016275018536561308
argent,0.07834458231445635
angus,0.0029418087137945167
esr,0.3094766248785221
lilo,0.35450160586356494
barf,0.001078682612066634
phaedrus,0.04682030713925736
statbanana,0.024676100751561056
maswan,0.059416972159740754
johnsonm,0.22692648586067116
JohnP,0.01104449577493373
terop,0.023307352229647107
fred,0.018209462010071384
kelly,0.19222070353447018
chrisd,0.11111341468990842
mitch,0.04460280300480143
neo,0.0924062482203004
Uruk,0.022127190365466655
StevenRainwater,0.05301354603372645
magKong,0.0021430435270564374
krftkndl,0.050480035048711895
Marcus,0.11019606419942479
dhagan,0.02248908993264369
whytheluckystiff,0.039740145248643784
pjones,0.17312329363327225
zab,0.1584234059768773
Ryan,0.1339041026295205
blizzard,0.2439324146505232
lukeh,0.05069549796939246
dkl,0.007254340363859428
zoratu,0.026214647589843036
katzj,0.0419244117780464
austin,0.04291653440417676
tml,0.059322135247088556
jmm,0.01402275727381589
kgb,0.1092100229351266
Thor,0.018769933601654475
dank,0.03277002912398282
Crutcher,0.03785292422608645
gleep,0.012639161538876368
Al,0.031421762320853135
cturner,0.04014561204153062
misa,0.05126323253943969
taw,0.04568886794528361
jbj,0.027493585233627306
Acapnotic,0.0382381998409262
beppu,0.04928905583709423
gazook,0.01360195532274107
stevex,0.009406265954232341
youngsd,0.020314779898796563
faassen,0.041434461340959364
rayl,0.028538921380172968
fatjim,0.027385863730459953
justin,0.09781591696102221
ahyden,0.03131122568300877
strlen,0.06759909272359442
duncanm,0.09368508321374212
Iain,0.20586251203958966
yakk,0.16260498469732723
Ricdude,0.03491727483596918
joncruz,0.030662246176464538
werner,0.13656214066944133
riel,0.3131957847703625
jsh,0.10935834341305227
Bryce,0.25516091281748615
branden,0.17650976085367345
xiphmont,0.11371484123855334
Gimptek,0.020455271633151573
BrentN,0.019243907323453314
Carbamide,0.08871141174337008
kojima,0.1409111523676459
nelsonrn,0.10056766649190177
dphase,0.015390452823593153
spot,0.10525873165515645
Waldo,0.076209661435835
voltron,0.1138429288671296
rooneg,0.06356228930236697
hubicka,0.05625079871409813
rmk,0.1532228210896639
Ilan,0.08471042555149474
pfremy,0.019414643983425153
garrett,0.10350197568565789
henrik,0.009616409708481643
BrucePerens,0.307411514455251
bagfors,0.018771447219549344
norpan,0.02021423256206802
PatrikR,0.006986045752957582
angel,0.026669902747688864
JALH,0.05877909220765047
robster,0.056811287741445136
dinsdale,0.01886131284956266
Joy,0.12418174584302659
bdale,0.14618884005398677
mihtjel,0.022601124755682406
jtraub,0.012332274438845799
Aspuru,0.007731662896296927
rodrigo,0.0870242677049048
cael,0.06263612513523197
eskil,0.16486337246963811
jwz,0.3846501965250289
diskzero,0.05295990123755474
Ankh,0.15978785333953383
rebecka,0.0718754741027233
fejj,0.16141557785908345
steph,0.028742125669973743
orph,0.05786072143739038
anna,0.01799039524195036
trow,0.08402909258625027
jrincayc,0.00329453703190036
tromey,0.10831843900123184
flomo855,0.1526570972219399
lauris,0.10272850768688412
montana,0.02184250577551627
hadess,0.18674833468563698
trj,0.011742318217676719
Kenny,0.0391601562056663
mazeone,0.04178207990191511
blah,0.02176667214821663
wconnell,0.009295323699094386
thunder,0.003961914296128698
slothrop,0.005442289435187552
ber,0.024646788730071357
frb,0.08509536202787304
lupus,0.09435118931543174
pudge,0.0875218736231981
cuenca,0.042450699605569735
Simon,0.08848517524108751
gvwilson,0.009080588103352327
whatever,0.035873613027862225
cam,0.030370601263218614
higb,0.0100370036276119
Arrow,0.01844822735542853
Gruber,0.012334738312893681
slate,0.010393897430781666
dej,0.007298179685181875
mibus,0.016834559315762578
dneighbors,0.03832711730492366
jono,0.14698272226427075
thomasq,0.023641415483253225
gnudist,0.0059781004224192125
corran,0.006469983644481445
hexmode,0.012785590087330238
Tomer,0.028424841471257165
elrond,0.011493842654909688
timur,0.02278036584495957
GJF,0.03215034233174672
srl,0.06200340958741076
xmldoc,0.03901442444981656
Perrin,0.01391903618095843
bondolo,0.005267865002337193
kiniry,0.007384377703845039
dngor,0.005267865002337193
Darin,0.19927731417984249
Daryll,0.07740095340950658
Guillaume,0.12729494949651762
feldspar,0.0342463993318159
jbuck,0.05928388136299787
happybob,0.01286658525212475
jonas,0.1562024247187318
forester,0.008680865957123859
SorrowD,0.024457069270617676
SpottyDog,0.009265280032211096
aaronl,0.16491392598874524
anders,0.036559924745938235
jfleck,0.22096241312095827
alex,0.08243085374359069
wwwwolf,0.05045941703014763
dennis,0.009906021290506552
zilch,0.029007997976971914
Hallski,0.0803260208998133
menthos,0.10361368412680366
calum,0.10264254399049563
kristian,0.05381058997304531
nullity,0.09472919051494047
beercan,0.00929898139077563
polli,0.00842779495775536
mharris,0.07834876621104704
sander,0.015921164928097736
erwann,0.02636006974665953
thomasvs,0.07404656153733677
pawal,0.0351292157637101
dobey,0.06241893021421082
dsandras,0.07250478658366862
auspex,0.041432240109235144
esap,0.023071810294983668
atai,0.0481042418362888
monniaux,0.028100936117032876
ajk,0.09977946393316467
liw,0.10809903754330814
lolo,0.027498924604452166
hilaire,0.03926571496570439
wichert,0.33296832464817955
God,0.07657880109207647
Satan,0.04311384182675259
stephane,0.1002371546643701
octobrx,0.1483708327593116
flawed,0.03914270942857322
pepper,0.051810855016253335
bartd,0.049783189404064135
taj,0.06857450645956369
gramps,0.04320660495460049
ncm,0.09869529678627251
kris,0.019154313879571616
tvgm,0.02667210955168879
jan,0.005052181489811235
rse,0.051061186197428166
coorman,0.0022722572690849698
Bram,0.0674707160074319
loic,0.05010051406733417
greve,0.02267000947464354
rasmus,0.292871715801103
zeev,0.06552694789146792
Yashy,0.0028955810591886895
vadim,0.032185609322960114
mfleming,0.069797382801922
star,0.04800527813643599
Arlo,0.05971653195807633
kimusan,0.03562741119924609
robey,0.04330659732611784
sune,0.014004423937294112
ask,0.09477657569748234
AlanShutko,0.039520228697389276
vidar,0.02247940093696856
Uraeus,0.17853564898355556
MCArkan,0.029835388791383716
eivind,0.08416061924575026
stig,0.08856513819872004
witten,0.027218802009719146
dannys42,0.022998409590946806
ghaz,0.013670444335824502
superant,0.04677730961213055
scromp,0.02161849121409151
icszepp,0.0158691722676896
jkdufair,0.013050576813882562
edson,0.01342097637541115
josh,0.04471775754093952
Zaitcev,0.20693530867425416
greg,0.021236318751602423
dsifry,0.14108261354002813
crackmonkey,0.16675884640114533
schoen,0.20907876497765943
wsanchez,0.1855321291150006
grog,0.12263442408995472
jkh,0.18675769050417898
hpa,0.21022336636868832
lpd,0.07135211743925236
jc,0.014131966233824338
Rockwalrus,0.013062353750615444
kmacleod,0.021604631650200965
connolly,0.036105714659222306
ger,0.03079233110795836
kanikus,0.08111120570905853
chrisime,0.09258949822519948
TheCorruptor,0.10857348933095005
fab,0.03252797679096434
jonkare,0.03198168565448945
dyork,0.11405340267431163
mnot,0.038103420660054274
mirwin,0.12576391149655736
csm,0.0900193148979925
drake,0.05080583097610752
robla,0.03353924411601586
tjmather,0.018395755864817627
ndw,0.04756926490025503
gary,0.10090754864285406
aleksey,0.024959171833388586
edd,0.07124089319108495
jg,0.04648306538374619
simonstl,0.042407366161352135
sdodji,0.0629285290458998
fcrozat,0.06328428902862056
vdv,0.032503448088303355
afayolle,0.025988961360656638
claw,0.021303492397973644
jgg,0.19628851648408993
jochen,0.00939479897359874
seeS,0.08501388333276595
FarcePest,0.013812734865547963
Micksa,0.007270608754746301
vipw,0.01153047779107898
x,0.04927404036204497
ralsina,0.07827969155356217
drc,0.04688064106666976
jtl,0.007953679128250273
jef,0.04052870029862871
jerdfelt,0.03936287584084366
FORTYoz,0.02266914810359285
sjanes71,0.039203367580196526
che,0.02754875342705115
manero,0.007270608754746301
alexh,0.012088133438339746
UnNamed,0.02321177925095595
kagedal,0.007862543281314801
dwiner,0.04879740637794575
troutman,0.007270608754746301
brlewis,0.033809907423673936
joey,0.3010240942265427
mbm,0.0076762229543603545
muks,0.006658371629109848
beret,0.02106911051892321
fozbaca,0.008757584710496662
jacobsan,0.011283654099439976
emk,0.034010251157332506
thies,0.04905672868808139
sascha,0.08326505366358646
ssb,0.06939403551160034
jimw,0.08230976884084339
andi,0.05188579166532448
maxkir,0.006999516391145589
shillo,0.031776583465594414
Crimz,0.029077858575132898
gstein,0.1644015164056466
mdillon,0.03096859093010074
dan,0.14145372040481347
mbp,0.24860857291143143
Skud,0.16251310078062248
davidw,0.22493461721380018
topher,0.021569342899015787
craig,0.010269980005409346
slogan,0.02357630351636215
LGaby,0.05019944077296663
ajc,0.015172806472901965
scottj,0.021943897052592216
dancer,0.08028466825683975
graydon,0.10217168529072451
aaronmalone,0.02726212530518081
matias,0.010197911239124042
trance9,0.022573285249592966
will,0.06432249916165382
caolan,0.09874277105927995
billf,0.04808716330319646
taral,0.027645098922625375
asmodai,0.08100826034909173
benno,0.05184763826781552
dalke,0.021159040632852573
mdorman,0.05517682750067053
bucky,0.008593368379044243
bagder,0.08462382615767511
jallison,0.05702386171653562
jsheets,0.03363996020224868
scc,0.02663588880365734
dtype,0.05010506596548522
steinm,0.008704401330719582
jah,0.010975170586410246
freetype,0.028963869401177407
avi,0.024831934668937884
sbergmann,0.014037897778406251
sp,0.007938694065496054
Omnifarious,0.024432068133468078
cynicz,0.006667316019447711
mikeszcz,0.09646246525599794
zak,0.02009214319541961
parise,0.010412332395332275
chuck,0.011252482191067734
jmoore,0.0208072052580221
mfischer,0.015341541741679243
rdp,0.007001669650698101
imajes,0.006292889893976543
phanto,0.006378100441470345
adam,0.022762387933274075
ariel,0.036454116047140356
gerv,0.035341145950241334
skvidal,0.012993688236207083
jauderho,0.0970717025980413
khoerling,0.018337520769783854
olandgren,0.055802729289960926
jonabbey,0.014734175470974602
mjw,0.02304561529936471
scottyo,0.019319514507568903
prumpf,0.1514466059162874
iGN,0.012922883222267948
mkp,0.17626415078210178
djcb,0.07398498155487292
des,0.055544110185218966
havardk,0.018412457664820074
aoliva,0.1102862271565846
linus,0.02113333762004817
pergj,0.0069461041633280315
jpick,0.17376157022842587
Nome,0.006107651221120427
tca,0.023037478798158706
jfs,0.0206689646927433
jct,0.005995837265624884
phill,0.0060994876127350795
johs,0.011207237144117291
db,0.028590028522544424
ovek,0.013224382233167402
antirez,0.03384739782271497
dreier,0.01570023056715704
hub,0.11814791004508897
walters,0.08627353171836614
mike,0.0009290331369125794
maelstrom,0.010855820209264289
wcooley,0.026305959081058594
mattbradshaw,0.03188824340200054
LenZ,0.05265979676005788
davej,0.19869871864395308
warner,0.01115524021898159
sethcohn,0.04164496985817208
edw,0.006851308328175672
Whizziwig,0.008006336828476186
